order_id;package_id;package_volume;delivery_location;from_warehouse;order_date;delivered_date;n_units;order_total_volume
W5csSwdEEF6zMSHSQsAcwZ;Ho42bGxZ8G2Lj8ngoYwHk3;0,006;La Seyne-sur-Mer;Avignon;06/04/2021;08/04/2021 00:00;9;0,054
5tu2NHbv9aMie7P6uKyq8H;iofz8TRLznhCe8MvMf6TDn;0,3444;Aubervilliers;Cergy;06/04/2021;09/04/2021 00:00;9;3,0996
VyhRStVU8NdNMC8NDB7NdK;kAh6oD4y4X3RK3zc5BQeo8;0,002;Nice;Avignon;06/04/2021;08/04/2021 00:00;42;0,084
QVrAbCCkTub2fDw5ECeDAx;9kzFiwvJT2e3V4Dq9KeLDD;0,2122;Aubervilliers;Cergy;06/04/2021;10/04/2021 00:00;30;6,366
2j4g48Hraso5HU53SVo38p;ZB6JsXYBZWhTAX6oojTKkR;0,1519;Poitiers;Montauban;06/04/2021;11/04/2021 00:00;19;2,8861
gkrTF4cYphW9ox5jEK2FBT;3nEPuCWc9cUcPerm6aiJcN;1,7734;Le Havre;Cergy;06/04/2021;15/04/2021 00:00;23;40,7882
niFnJCu6J4qt6PzPYHJyNT;YUTZ5KEq8mm7HFJGZqxCxu;0,8208;Calais;Cergy;06/04/2021;08/04/2021 00:00;19;15,5952
hW5GnxDArVSJJwPVsmLdhG;CSHLSZE9QNDc8FW85XQpcK;0,072;Nantes;Cergy;06/04/2021;07/04/2021 00:00;32;2,304
neakh2zrn7HGKNHtwjaFrw;oDvsipheHig4YXYGeUJYqB;0,6944;Tours;Cergy;06/04/2021;12/04/2021 00:00;44;30,5536
WkFt3WG38sBYxPoj3fmdmb;Ho42bGxZ8G2Lj8ngoYwHk3;0,006;Nice;Avignon;06/04/2021;08/04/2021 00:00;26;0,156
VDjUAhXSQAZWnAMnRZj36V;Ho42bGxZ8G2Lj8ngoYwHk3;0,006;Pau;Montauban;06/04/2021;07/04/2021 00:00;22;0,132
BLSduWVRH3k9njWBWUjUaQ;WsxuxUmaHe5iUdAPmDqQoB;0,1257;Besançon;Reims;06/04/2021;07/04/2021 00:00;24;3,0168
ekCGmDfgeAzhaWFMmuMmPA;6H7ukEuzfShov54gB3sN6V;0,002;Strasbourg;Reims;06/04/2021;07/04/2021 00:00;17;0,034
aee97yKr6i2r9f7xiykSwr;Zvus8XQuxNr4GjWYptXEs5;0,002;Ivry-sur-Seine;Cergy;06/04/2021;09/04/2021 00:00;44;0,088
a7ohjtQL4jzuympWhhmXe7;oPLB2yoMM5AjYbkmSwsb32;0,0071;Cannes;Avignon;06/04/2021;08/04/2021 00:00;9;0,0639
6Uwuog5ZDGXV63An6RGS54;Z8722BWG8WfyrU3jeWsWGo;0,2732;Ivry-sur-Seine;Cergy;06/04/2021;11/04/2021 00:00;46;12,5672
DCNeQDQKKuVsS9Dfr3SZmd;3CCHeWCD6EnM24iAxbCfCr;1,589;Tourcoing;Reims;06/04/2021;15/04/2021 00:00;47;74,683
CVrjF7boRNUYHgdmnP6CMy;BewerkQGyB5yToxS4jhRpb;0,0754;Saint-Nazaire;Cergy;06/04/2021;07/04/2021 00:00;40;3,016
DeRLnXunAnShu9f63qmM7Q;aZY3fiBNXajyPoPcgxBmM4;0,002;Épinay-sur-Seine;Cergy;06/04/2021;08/04/2021 00:00;48;0,096
9KDo6yDzAAeu8uRk9Bk7vj;iEPqJGnxxp6ijYtsFdYCUr;0,163;Levallois-Perret;Cergy;06/04/2021;11/04/2021 00:00;46;7,498
8GrPiYsXbF4n8G6c4T4Vmh;7yBbrLBAX6TK4FREHb6ABA;0,0021;Troyes;Reims;06/04/2021;11/04/2021 00:00;34;0,0714
aCewop6kMUvX2MmcrUHPpm;khHNUxYZUEEiRkaVe2FyXg;2,0028;Drancy;Cergy;06/04/2021;14/04/2021 00:00;38;76,1064
U9FMhjoVuYhbDMAoGPWh93;aBCDNfWx5TAkxbTTmQJEE4;0,1138;Dijon;Reims;06/04/2021;10/04/2021 00:00;41;4,6658
Qz3k3aTeWNSCuNohiXR3Xy;aBCDNfWx5TAkxbTTmQJEE4;0,1138;Avignon;Avignon;06/04/2021;14/04/2021 00:00;35;3,983
UGnUtfJJERGBF9J222vgcj;UPowTjKefgdmoKF4uF23CS;0,002;Bordeaux;Montauban;06/04/2021;09/04/2021 00:00;38;0,076
o9uetBE3xZziWSbUS6QqWh;WsxuxUmaHe5iUdAPmDqQoB;0,1257;Noisy-le-Grand;Cergy;06/04/2021;08/04/2021 00:00;41;5,1537
4cAdu6kr9tT7YvAXXGsjVJ;Nf8NfkMPuqUknmHtkq7w4c;0,1266;Colmar;Reims;06/04/2021;09/04/2021 00:00;8;1,0128
jX9YMfLXGLXu7P7a4bb7Py;Z8722BWG8WfyrU3jeWsWGo;0,2732;Perpignan;Montauban;06/04/2021;12/04/2021 00:00;39;10,6548
S3GDuHYCtfJqZVpucRLg4S;ZB6JsXYBZWhTAX6oojTKkR;0,1519;Carrières-sur-Seine;Cergy;06/04/2021;12/04/2021 00:00;48;7,2912
cCMLVqBdWByKoEZ3hFEtPo;3CCHeWCD6EnM24iAxbCfCr;1,589;Valence;Avignon;06/04/2021;14/04/2021 00:00;48;76,272
9FymmeDwWaYRKTHcixq7Ce;kAh6oD4y4X3RK3zc5BQeo8;0,002;Amiens;Cergy;06/04/2021;09/04/2021 00:00;34;0,068
Eat5sn4RqjR5dk4oysWj48;3CCHeWCD6EnM24iAxbCfCr;1,589;Levallois-Perret;Cergy;06/04/2021;15/04/2021 00:00;31;49,259
oUhhTspMKrc2FsAPGW3EPD;5jWDvvcUW6NL9RtTQDNQbH;0,5675;Lyon;Clermont-Ferrand;06/04/2021;17/04/2021 00:00;38;21,565
4YsLDAF8hfyzKQWcdWKoVg;Zvus8XQuxNr4GjWYptXEs5;0,002;Orléans;Cergy;06/04/2021;07/04/2021 00:00;28;0,056
2FMUXtE4FKiXV2FcJnbzdt;iofz8TRLznhCe8MvMf6TDn;0,3444;Nancy;Reims;06/04/2021;12/04/2021 00:00;20;6,888
gRFtEroEQ4k7cqQAA33RkT;bfvaknKja6jMJYp56vtjgf;0,0072;Le Mans;Cergy;06/04/2021;09/04/2021 00:00;11;0,0792
PPqYvLoAxyszoBrXdLDwcB;kAh6oD4y4X3RK3zc5BQeo8;0,002;Cherbourg;Cergy;06/04/2021;07/04/2021 00:00;28;0,056
Az59tst4KqftH3QXvjxV9x;aZY3fiBNXajyPoPcgxBmM4;0,002;Saint-Denis;Cergy;06/04/2021;08/04/2021 00:00;38;0,076
42wNm9YKMrBtnTXgkoM8RQ;mnEb7xGXa9dFMLPAkrZZoh;1,4152;Villeurbanne;Clermont-Ferrand;06/04/2021;13/04/2021 00:00;14;19,8128
8AQtgg6iFLhf8VTsSvp3ES;iEPqJGnxxp6ijYtsFdYCUr;0,163;Rennes;Cergy;06/04/2021;11/04/2021 00:00;20;3,26
P9Efs7GmxQsSpmn3n8dog4;Nf8NfkMPuqUknmHtkq7w4c;0,1266;Le Mans;Cergy;06/04/2021;07/04/2021 00:00;43;5,4438
JJ6aA8aPTUy6xtkSa9qzdU;CSHLSZE9QNDc8FW85XQpcK;0,072;Bordeaux;Montauban;06/04/2021;07/04/2021 00:00;43;3,096
ZmHVwQd8urKsw5nbxYKjve;iEPqJGnxxp6ijYtsFdYCUr;0,163;Limoges;Montauban;06/04/2021;07/04/2021 00:00;12;1,956
LVB3RDe3kP5J7xnZtSa7E7;3CCHeWCD6EnM24iAxbCfCr;1,589;Antony;Cergy;06/04/2021;16/04/2021 00:00;38;60,382
gs6T9SjXmvcL7sgy38c5wZ;jjnvac3HYvsrBQp9jxf5qj;1,0615;Bordeaux;Montauban;06/04/2021;12/04/2021 00:00;26;27,599
4bt58uFRPHmjf6Qhzsza8C;Ho42bGxZ8G2Lj8ngoYwHk3;0,006;Valence;Avignon;06/04/2021;09/04/2021 00:00;45;0,27
JH6ccKmjqJqJxqLZz7wKrA;2qRALPgMv7KhK4bXqtsNLi;0,0372;Boulogne-Billancourt;Cergy;06/04/2021;08/04/2021 00:00;47;1,7484
CsKhTR3Spqc3LBCbzDWkMC;YUTZ5KEq8mm7HFJGZqxCxu;0,8208;Belfort;Reims;06/04/2021;10/04/2021 00:00;33;27,0864
h6t9chGkgRnWQ8cRzoJPnd;CwNUeLRRdqm5DhwCmr743i;0,2867;Montauban;Montauban;06/04/2021;10/04/2021 00:00;23;6,5941
8uq63yrZuEkXtsHP8Ss5Dn;QRmisgbikehbekbCq6gcf7;1,8776;Strasbourg;Reims;06/04/2021;14/04/2021 00:00;15;28,164
6d7G3qETkVY6UyNBZWBFFk;4oxrPXkner2kvXqvLQiCXF;0,2384;Quimper;Cergy;06/04/2021;11/04/2021 00:00;31;7,3904
eiiKAjb4jtsK9cfmbUJKPn;oPLB2yoMM5AjYbkmSwsb32;0,0071;Besançon;Reims;06/04/2021;08/04/2021 00:00;47;0,3337
E2MVNxqWaToiRWaX7vAfgh;2qRALPgMv7KhK4bXqtsNLi;0,0372;Aubervilliers;Cergy;06/04/2021;08/04/2021 00:00;43;1,5996
J2Pm2qSvAX64NVZ5f5zLZr;CzqGKwaKFSS6xN4Dq98RAh;0,7247;Cergy;Cergy;06/04/2021;09/04/2021 00:00;48;34,7856
hBzRyPEi5GWHbgUGWKxYCR;Ho42bGxZ8G2Lj8ngoYwHk3;0,006;Nice;Avignon;06/04/2021;08/04/2021 00:00;28;0,168
KKkk9hocG7iuQyuZFGJfsJ;aBCDNfWx5TAkxbTTmQJEE4;0,1138;Antibes;Avignon;06/04/2021;09/04/2021 00:00;31;3,5278
nvYa3r6jJPgsFLsWzPcypv;mAxZ4tFQt37vYyS2VrYESk;0,226;Marseille;Avignon;06/04/2021;07/04/2021 00:00;15;3,39
ibPmERghBvGEPtTKatxWaA;UPowTjKefgdmoKF4uF23CS;0,002;Toulon;Avignon;06/04/2021;08/04/2021 00:00;18;0,036
mNrHxHSCSPG2ecUTGFfadb;CwNUeLRRdqm5DhwCmr743i;0,2867;Colmar;Reims;06/04/2021;11/04/2021 00:00;45;12,9015
VAcEKmVhtK43qgTvqkNhjJ;eMZvEhv2562R9UEzTamYtC;2,7234;La Rochelle;Montauban;06/04/2021;16/04/2021 00:00;10;27,234
dHEbY7VnX7fPFbBynqLgLv;4oxrPXkner2kvXqvLQiCXF;0,2384;Colombes;Cergy;06/04/2021;09/04/2021 00:00;28;6,6752
32TFDCG4KDVgU5bgkG8dri;KcEQgPTWKrvayEJwmxoquz;0,2433;Courbevoic;Cergy;06/04/2021;10/04/2021 00:00;40;9,732
YbzMLcs7z5jgXjHpv9WujR;YUTZ5KEq8mm7HFJGZqxCxu;0,8208;Cannes;Avignon;06/04/2021;15/04/2021 00:00;8;6,5664
iYF3Rdu7XvTXYV3Jh5szPd;HwpqQKJKdGowCt9pgQKG7E;0,0053;Toulouse;Montauban;06/04/2021;08/04/2021 00:00;27;0,1431
FEokE7v2vt3hYkMCCZScxt;3nwbxBUemtMG75cVPs7q7R;1,3451;Reims;Reims;06/04/2021;14/04/2021 00:00;17;22,8667
24dBmWEpt8GJ2FM74QKc9A;CMSWwyZ9SfPoAqr6BsZws4;0,259;Pau;Montauban;06/04/2021;10/04/2021 00:00;25;6,475
XYimZbVFYeLjEJdRjL4ZmN;4oxrPXkner2kvXqvLQiCXF;0,2384;Montauban;Montauban;06/04/2021;09/04/2021 00:00;6;1,4304
VDFjswjxtigfvboZTSqEJY;CSHLSZE9QNDc8FW85XQpcK;0,072;Troyes;Reims;06/04/2021;07/04/2021 00:00;20;1,44
KesFtMsMfQskytgAC6VMAN;Zvus8XQuxNr4GjWYptXEs5;0,002;Toulouse;Montauban;06/04/2021;09/04/2021 00:00;12;0,024
gJ2CTpvax9uactTuunFyes;BewerkQGyB5yToxS4jhRpb;0,0754;Le Havre;Cergy;06/04/2021;07/04/2021 00:00;44;3,3176
6S9AU9DEjEXLcH7awV4noL;ZB6JsXYBZWhTAX6oojTKkR;0,1519;Saint-Maur-des-Fossés;Cergy;06/04/2021;13/04/2021 00:00;37;5,6203
SyHTEEcVH8anFnQcZaedxA;2qRALPgMv7KhK4bXqtsNLi;0,0372;Cherbourg;Cergy;06/04/2021;10/04/2021 00:00;37;1,3764
RjwMNXysEzyMbuYqX2CpVw;aBCDNfWx5TAkxbTTmQJEE4;0,1138;Nantes;Cergy;06/04/2021;08/04/2021 00:00;18;2,0484
3GS5FGdTHQaqziTezw7oUR;Zvus8XQuxNr4GjWYptXEs5;0,002;Quimper;Cergy;06/04/2021;09/04/2021 00:00;46;0,092
SK7rZpWSzgoCw2nKW4f87m;8v3pdBFxHkGYDcAdAzVBD3;0,004;Grenoble;Avignon;06/04/2021;13/04/2021 00:00;13;0,052
cxx4LLws2f47WyZ2ad4q3R;YUTZ5KEq8mm7HFJGZqxCxu;0,8208;Montpellier;Avignon;06/04/2021;15/04/2021 00:00;46;37,7568
JB8s5J94UUqDLWZ2Cd5RVi;3nwbxBUemtMG75cVPs7q7R;1,3451;Tours;Cergy;06/04/2021;13/04/2021 00:00;20;26,902
4Z5LxTQoC9emfoVWZQfmUY;Zvus8XQuxNr4GjWYptXEs5;0,002;Béziers;Avignon;06/04/2021;07/04/2021 00:00;21;0,042
Mb3zQ6DeCvyxjZzzMLhXaE;DcJVvos8XBfEHvpZxCXNAm;0,4343;Avignon;Avignon;06/04/2021;09/04/2021 00:00;5;2,1715
LUdpgodcxGNFq4EzzoSxCT;BewerkQGyB5yToxS4jhRpb;0,0754;Neuilly-sur-Seine;Cergy;06/04/2021;08/04/2021 00:00;20;1,508
9LDHdkx3JUxxi5Aa6DDTxq;ZB6JsXYBZWhTAX6oojTKkR;0,1519;Meaux;Cergy;06/04/2021;10/04/2021 00:00;29;4,4051
RjVFEKqzg56vkr63GWEhuX;CwNUeLRRdqm5DhwCmr743i;0,2867;Nanterre;Cergy;06/04/2021;10/04/2021 00:00;18;5,1606
9sAxfxncYYedzZtapT3j5J;WsxuxUmaHe5iUdAPmDqQoB;0,1257;Toulouse;Montauban;06/04/2021;08/04/2021 00:00;14;1,7598
N66VTb4mmDuxicG9UXot5W;mnEb7xGXa9dFMLPAkrZZoh;1,4152;Mulhouse;Reims;06/04/2021;14/04/2021 00:00;12;16,9824
e4ynJQmFui9B9feKdwC5p8;bfvaknKja6jMJYp56vtjgf;0,0072;Aubervilliers;Cergy;06/04/2021;09/04/2021 00:00;24;0,1728
33ZmAvCayftoJbhFANJugp;Nf8NfkMPuqUknmHtkq7w4c;0,1266;Clermont-Ferrand;Clermont-Ferrand;06/04/2021;07/04/2021 00:00;10;1,266
YJZ59KDbzEJrPdyZFLbe93;fURbc9KK9g8UJPezDb3s6u;0,0072;Nice;Avignon;06/04/2021;12/04/2021 00:00;12;0,0864
4AbDki4vPM7hwwf3WWJQXQ;htoLtHv3Fuxv4ncvCaGhqv;0,002;Béziers;Avignon;06/04/2021;08/04/2021 00:00;40;0,08
W8AL7VL7WdoCimqmskdCvH;Zvus8XQuxNr4GjWYptXEs5;0,002;Courbevoic;Cergy;06/04/2021;07/04/2021 00:00;43;0,086
HexfV9e3h7ewJuBoPZPLRf;mAxZ4tFQt37vYyS2VrYESk;0,226;Montauban;Montauban;06/04/2021;10/04/2021 00:00;24;5,424
MkLc9qxPnhfocsgen5Rsyy;FMyrrspTH7vhb6FWL45KhT;0,006;Roubaix;Reims;06/04/2021;08/04/2021 00:00;7;0,042
ZQdMP9Ur8HbfW7DvrFntuQ;Ma2dD37vT2kVzCKUECJJsi;0,9106;Courcouronnes;Cergy;06/04/2021;14/04/2021 00:00;31;28,2286
83Ewn5G2473LFivaWRAeNw;BewerkQGyB5yToxS4jhRpb;0,0754;Courbevoic;Cergy;06/04/2021;08/04/2021 00:00;10;0,754
GmhYfHsSzUyWDvB2HGS82h;WsxuxUmaHe5iUdAPmDqQoB;0,1257;Lille;Reims;06/04/2021;10/04/2021 00:00;27;3,3939
NbfCwJc6faBrtLvjh58WWr;bfvaknKja6jMJYp56vtjgf;0,0072;Neuilly-sur-Seine;Cergy;06/04/2021;07/04/2021 00:00;46;0,3312
PGXHfnjHhwAWywFM2Mpp4W;iEPqJGnxxp6ijYtsFdYCUr;0,163;Meaux;Cergy;06/04/2021;09/04/2021 00:00;44;7,172
j2cbwagdBX3FpTnw8fJUBg;FNB2bjUdGBUEitpecFRAaL;2,0644;Villeurbanne;Clermont-Ferrand;06/04/2021;15/04/2021 00:00;36;74,3184
c8N2jtixFNXkq6GzUQFgPe;9kzFiwvJT2e3V4Dq9KeLDD;0,2122;Ivry-sur-Seine;Cergy;06/04/2021;07/04/2021 00:00;22;4,6684
7Mv6MQxrKntdGK4qmNCMPn;CzqGKwaKFSS6xN4Dq98RAh;0,7247;Cherbourg;Cergy;06/04/2021;11/04/2021 00:00;24;17,3928
MnHFpYyCZ9TYUETn9KSagF;oDvsipheHig4YXYGeUJYqB;0,6944;Metz;Reims;06/04/2021;16/04/2021 00:00;6;4,1664
MX6Lc38jrCVTBHxdHNi2LQ;fURbc9KK9g8UJPezDb3s6u;0,0072;Troyes;Reims;06/04/2021;13/04/2021 00:00;34;0,2448
6tdjVsu6vZCjxtWAaRCKCY;mAxZ4tFQt37vYyS2VrYESk;0,226;Carrières-sur-Seine;Cergy;06/04/2021;09/04/2021 00:00;9;2,034
93rqwCyx6h88Rjm6Yw5NuQ;Zvus8XQuxNr4GjWYptXEs5;0,002;Grenoble;Avignon;06/04/2021;08/04/2021 00:00;37;0,074
SGGnHDAbi9EYgMVH2vLcvv;2qRALPgMv7KhK4bXqtsNLi;0,0372;Boulogne-sur-Mer;Cergy;06/04/2021;07/04/2021 00:00;27;1,0044
MYGWrBuFijyittyW4iEQHU;KcEQgPTWKrvayEJwmxoquz;0,2433;Bordeaux;Montauban;06/04/2021;13/04/2021 00:00;20;4,866
QXdmY4ZZmDKwcuHfdDd2n3;2qRALPgMv7KhK4bXqtsNLi;0,0372;Besançon;Reims;06/04/2021;08/04/2021 00:00;23;0,8556
g2EfndYVAHdpZRgk4cW3Td;CSHLSZE9QNDc8FW85XQpcK;0,072;Dijon;Reims;06/04/2021;08/04/2021 00:00;26;1,872
AQmNL6Cd4hJhSCLS9s9eFQ;KcEQgPTWKrvayEJwmxoquz;0,2433;Nîmes;Avignon;06/04/2021;11/04/2021 00:00;46;11,1918
LuxNRodQYoWZ7iSUa7cPeR;Jor2NusSZhGuk46urjyqqz;0,002;Valence;Avignon;06/04/2021;07/04/2021 00:00;18;0,036
BhZ84CXoxzXiTLoLoTw2i9;Ma2dD37vT2kVzCKUECJJsi;0,9106;La Rochelle;Montauban;06/04/2021;14/04/2021 00:00;44;40,0664
ZX7P74QN95PTgJkfmTrh9R;htoLtHv3Fuxv4ncvCaGhqv;0,002;Paris;Cergy;06/04/2021;07/04/2021 00:00;8;0,016
UByz3mtn8qdcGLjTKTkBBJ;4A8XqQW57uG82xfZ7sjp5F;0,1148;Bordeaux;Montauban;06/04/2021;11/04/2021 00:00;32;3,6736
ENZZ4eHWZNrNPzNcafKFGy;FNB2bjUdGBUEitpecFRAaL;2,0644;Antibes;Avignon;06/04/2021;15/04/2021 00:00;25;51,61
DYi46rTycEHZCh2iPEMu5z;6H7ukEuzfShov54gB3sN6V;0,002;Dunkerque;Cergy;06/04/2021;08/04/2021 00:00;24;0,048
3oqwLTjXM36ULVs2hxsHJf;fURbc9KK9g8UJPezDb3s6u;0,0072;Amiens;Cergy;06/04/2021;08/04/2021 00:00;11;0,0792
nfuVXWozKGSgoaSn4dBtgM;Nf8NfkMPuqUknmHtkq7w4c;0,1266;Tours;Cergy;06/04/2021;09/04/2021 00:00;18;2,2788
PmJRdro2GMejJHzxcPfs5Q;mnEb7xGXa9dFMLPAkrZZoh;1,4152;Courcouronnes;Cergy;06/04/2021;14/04/2021 00:00;19;26,8888
ibX4esYxvfvTMQYSzVMj8i;YUTZ5KEq8mm7HFJGZqxCxu;0,8208;Tours;Cergy;06/04/2021;12/04/2021 00:00;27;22,1616
idukjziXSkTZNqcBwZcF9N;CzqGKwaKFSS6xN4Dq98RAh;0,7247;Montreuil;Cergy;06/04/2021;14/04/2021 00:00;12;8,6964
YS3oovj3y7DYTzAngnbb6i;kAh6oD4y4X3RK3zc5BQeo8;0,002;Versailles;Cergy;06/04/2021;07/04/2021 00:00;39;0,078
Qtq7uF82RgxLgL37sBkqu4;eMZvEhv2562R9UEzTamYtC;2,7234;Colombes;Cergy;06/04/2021;21/04/2021 00:00;22;59,9148
TxLp2GpgUsYv6onuaG9tUJ;FNB2bjUdGBUEitpecFRAaL;2,0644;Champigny-sur-Marne;Cergy;06/04/2021;15/04/2021 00:00;26;53,6744
B3Kt4566vFbio6D2t5xSRd;4oxrPXkner2kvXqvLQiCXF;0,2384;Nancy;Reims;06/04/2021;07/04/2021 00:00;22;5,2448
4bLtimhGLaXVeUyxpGNjzi;aZY3fiBNXajyPoPcgxBmM4;0,002;Antony;Cergy;06/04/2021;11/04/2021 00:00;16;0,032
6wBr3nKk32PbwHAggWWLnt;oPLB2yoMM5AjYbkmSwsb32;0,0071;La Rochelle;Montauban;06/04/2021;08/04/2021 00:00;32;0,2272
SgUXHJUR7zy8QkbMSG9ii5;ZB6JsXYBZWhTAX6oojTKkR;0,1519;Valence;Avignon;06/04/2021;11/04/2021 00:00;12;1,8228
N5HyzxRZVZpYkLS4GBMJwp;ZB6JsXYBZWhTAX6oojTKkR;0,1519;Limoges;Montauban;06/04/2021;09/04/2021 00:00;23;3,4937
NtgRNHRnpgFci3RuQCGUmr;BewerkQGyB5yToxS4jhRpb;0,0754;Roubaix;Reims;06/04/2021;10/04/2021 00:00;35;2,639
9qagME3vDXan9KAYsREGr7;Zvus8XQuxNr4GjWYptXEs5;0,002;Amiens;Cergy;06/04/2021;08/04/2021 00:00;28;0,056
8FXAicQzHzShCE78NZTCc6;mnEb7xGXa9dFMLPAkrZZoh;1,4152;Cherbourg;Cergy;06/04/2021;14/04/2021 00:00;48;67,9296
QVSVioVxwyie6gR25qnBVU;CzqGKwaKFSS6xN4Dq98RAh;0,7247;Lorient;Cergy;06/04/2021;12/04/2021 00:00;20;14,494
W8VW7sVRhL8oX47uiQousR;KmBprCffsWobByaWonfSXN;0,0485;Clichy;Cergy;06/04/2021;08/04/2021 00:00;18;0,873
B4iepQn4QQXzLusVEYiLc4;aZY3fiBNXajyPoPcgxBmM4;0,002;Béziers;Avignon;06/04/2021;08/04/2021 00:00;26;0,052
hhXwGhTYLBMZVoKvTurNYW;4oxrPXkner2kvXqvLQiCXF;0,2384;Tourcoing;Reims;06/04/2021;07/04/2021 00:00;48;11,4432
fZXckWwGFiNLxrXhzkqbvE;FNB2bjUdGBUEitpecFRAaL;2,0644;Courbevoic;Cergy;06/04/2021;11/04/2021 00:00;8;16,5152
Ur5NYqqzBHvjF638earDCg;3nwbxBUemtMG75cVPs7q7R;1,3451;Tours;Cergy;06/04/2021;11/04/2021 00:00;8;10,7608
n5n3dRqLFUutziEWti73R6;F7nPP7x29eJthgWvtQufGb;1,68;Sarcelles;Cergy;06/04/2021;14/04/2021 00:00;45;75,6
N6cnRFwQejRUu8zNDFcTqm;YUTZ5KEq8mm7HFJGZqxCxu;0,8208;Nice;Avignon;06/04/2021;12/04/2021 00:00;48;39,3984
M2LMNq3DE9L7Wtygru27Rt;CwNUeLRRdqm5DhwCmr743i;0,2867;Pessac;Montauban;06/04/2021;12/04/2021 00:00;10;2,867
VCtrtxP5yUPqkmnATQAvtx;iofz8TRLznhCe8MvMf6TDn;0,3444;Argenteuil;Cergy;06/04/2021;12/04/2021 00:00;13;4,4772
FgxihxtnTp6H7YcoLJAkp6;CMSWwyZ9SfPoAqr6BsZws4;0,259;Mérignac;Montauban;06/04/2021;12/04/2021 00:00;40;10,36
A5WkGyC25226ziYMFRk94e;Zvus8XQuxNr4GjWYptXEs5;0,002;La Rochelle;Montauban;06/04/2021;10/04/2021 00:00;19;0,038
ANLis4bc5zXY9PdqdLRbbr;YUTZ5KEq8mm7HFJGZqxCxu;0,8208;Bourges;Clermont-Ferrand;06/04/2021;12/04/2021 00:00;21;17,2368
egKwPuDMz2TphZSefCJFKa;FNB2bjUdGBUEitpecFRAaL;2,0644;Antony;Cergy;06/04/2021;17/04/2021 00:00;34;70,1896
5zH8Ks5WGvSjXYKFekzbHb;bfvaknKja6jMJYp56vtjgf;0,0072;Créteil;Cergy;06/04/2021;08/04/2021 00:00;19;0,1368
9bF2G37BmNxzq7J8FRWw8X;CMSWwyZ9SfPoAqr6BsZws4;0,259;Pantin;Cergy;06/04/2021;10/04/2021 00:00;29;7,511
5kCaztzcVKofKiquTn4aUy;Ma2dD37vT2kVzCKUECJJsi;0,9106;Drancy;Cergy;06/04/2021;15/04/2021 00:00;6;5,4636
aFE4jEXCNEfpFQM3EWuYRh;4A8XqQW57uG82xfZ7sjp5F;0,1148;Angers;Cergy;06/04/2021;09/04/2021 00:00;24;2,7552
cWUpgZDncjCPq8KhpB8xNs;WsxuxUmaHe5iUdAPmDqQoB;0,1257;La Seyne-sur-Mer;Avignon;06/04/2021;09/04/2021 00:00;43;5,4051
M49bnXaJhdaXu9UcXxfocx;mnEb7xGXa9dFMLPAkrZZoh;1,4152;Nice;Avignon;06/04/2021;17/04/2021 00:00;35;49,532
S5QefrZrPJfgo7hZA7xzzo;oPLB2yoMM5AjYbkmSwsb32;0,0071;Neuilly-sur-Seine;Cergy;06/04/2021;11/04/2021 00:00;8;0,0568
AouAGm6XsZdJZWJAzyBWPY;jjnvac3HYvsrBQp9jxf5qj;1,0615;Niort;Montauban;06/04/2021;13/04/2021 00:00;34;36,091
8awZVAnR8eGUrHSsKwokzd;QRmisgbikehbekbCq6gcf7;1,8776;Tours;Cergy;06/04/2021;17/04/2021 00:00;32;60,0832
QjhqZtCUEsTiQMF8JpX4o6;fURbc9KK9g8UJPezDb3s6u;0,0072;Boulogne-sur-Mer;Cergy;06/04/2021;10/04/2021 00:00;46;0,3312
MvzmQyRajJJWJQrh8fbmGA;F7nPP7x29eJthgWvtQufGb;1,68;Clichy;Cergy;06/04/2021;14/04/2021 00:00;32;53,76
2CyMg5bWvLDZZFi7cZS5s4;FNB2bjUdGBUEitpecFRAaL;2,0644;Montauban;Montauban;06/04/2021;14/04/2021 00:00;14;28,9016
eNKiQ37ezRG4PeMg9i5MNR;2qRALPgMv7KhK4bXqtsNLi;0,0372;Vénissieux;Avignon;06/04/2021;07/04/2021 00:00;48;1,7856
MPWnautsjEunkyi6ZNCBjq;jjnvac3HYvsrBQp9jxf5qj;1,0615;Poitiers;Montauban;06/04/2021;12/04/2021 00:00;7;7,4305
jHAJAJK6atw5RznULJjBpn;Jor2NusSZhGuk46urjyqqz;0,002;Aix-en-Provence;Avignon;06/04/2021;09/04/2021 00:00;38;0,076
a9DKK8zqytng5B9Qqxazm8;F7nPP7x29eJthgWvtQufGb;1,68;Saint-Denis;Cergy;06/04/2021;16/04/2021 00:00;39;65,52
NKwcizEQsrYZob62KrU7DW;6H7ukEuzfShov54gB3sN6V;0,002;Boulogne-sur-Mer;Cergy;06/04/2021;11/04/2021 00:00;35;0,07
mrP3ozaAwg8AZzmai6sejr;2qRALPgMv7KhK4bXqtsNLi;0,0372;Limoges;Montauban;06/04/2021;10/04/2021 00:00;14;0,5208
CyYVSYhVnQMMDsCXBknxkr;Ho42bGxZ8G2Lj8ngoYwHk3;0,006;Toulouse;Montauban;06/04/2021;10/04/2021 00:00;28;0,168
ewAyahiJnSCUo77yZJa2jv;aZY3fiBNXajyPoPcgxBmM4;0,002;Aubervilliers;Cergy;06/04/2021;07/04/2021 00:00;32;0,064
